x,y
234.29811477661133,375.38608169555664
235.57448959350586,381.23078536987305
236.8508644104004,387.07548904418945
238.12736320495605,392.9206886291504
239.4037628173828,398.7655658721924
240.68021202087402,404.61059188842773
241.95676040649414,410.4559898376465
243.23320960998535,416.3009910583496
244.5096836090088,422.146240234375
245.7861328125,427.9911422729492
247.06260681152344,433.83634185791016
248.33905601501465,439.6813430786133
249.61548042297363,445.52629470825195
250.89205360412598,451.3718910217285
252.16847801208496,457.2167434692383
253.44492721557617,463.06179428100586
254.7213020324707,468.9064483642578
255.9978256225586,474.7517967224121
257.2742500305176,480.59679794311523
258.5506992340088,486.4417495727539
259.82719802856445,492.28704833984375
261.10372161865234,498.1323471069336
262.3801212310791,503.9771499633789
263.65659523010254,509.82234954833984
264.93297004699707,515.6669540405273
266.2094192504883,521.5119552612305
267.48581886291504,527.3568572998047
268.76246643066406,533.2027015686035
270.03881645202637,539.047306060791
271.3152160644531,544.8920593261719
272.591739654541,550.7375564575195
273.8682632446289,556.5828056335449
275.14476203918457,562.4280548095703
276.42126083374023,568.2733535766602
277.69788360595703,574.1191482543945
278.9741840362549,579.9634552001953
280.25050926208496,585.8079605102539
281.52693367004395,591.6528129577637
282.8034324645996,597.4980621337891
284.0797824859619,603.3426666259766
285.3562316894531,609.1877174377441
286.632755279541,615.0331153869629
287.9091548919678,620.8778686523438
289.18555450439453,626.7226715087891
290.46210289001465,632.5681190490723
291.7386016845703,638.4133682250977
293.0151252746582,644.2587661743164
294.29162406921387,650.1039657592773
295.56804847717285,655.9488677978516
296.8444232940674,661.793571472168
298.12082290649414,667.6383743286133
299.39734649658203,673.483772277832
300.6738700866699,679.3290710449219
301.9502696990967,685.1738739013672
303.2266445159912,691.0185775756836
304.5031433105469,696.8638763427734
305.7795181274414,702.7084808349609
307.0559425354004,708.5533828735352
308.3324661254883,714.3987808227539
309.60896492004395,720.2439804077148
310.885290145874,726.0885353088379
312.1618881225586,731.9342308044434
313.4384117126465,737.7795295715332
314.7148857116699,743.6247291564941
315.99135971069336,749.4698295593262
317.2678337097168,755.3149299621582
318.5441589355469,761.1593856811523
319.82055854797363,767.0042381286621
321.09720611572266,772.8501319885254
322.3735809326172,778.6948356628418
323.6500053405762,784.5396881103516
324.92652893066406,790.3851852416992
326.14170837402344,796.2428817749023
327.02646255493164,802.1595916748047
327.6764278411865,808.106502532959
328.1148376464844,814.0726547241211
328.3488826751709,820.0504608154297
328.37152099609375,826.0327301025391
328.1798515319824,832.0123710632324
327.7587490081787,837.9800109863281
327.09874153137207,843.9256820678711
326.1843070983887,849.838077545166
324.9993534088135,855.7019729614258
323.52612686157227,861.4998626708984
321.74622917175293,867.2105712890625
319.64257621765137,872.8108901977539
317.2000675201416,878.270866394043
314.4055862426758,883.559455871582
311.2511730194092,888.6419448852539
307.7372245788574,893.48193359375
303.93557357788086,898.1007461547852
299.87466049194336,902.4927291870117
295.55421257019043,906.6308059692383
290.97936248779297,910.4844284057617
286.15764808654785,914.0242385864258
281.10211181640625,917.2217712402344
275.8331108093262,920.0529251098633
270.3709774017334,922.4909210205078
264.7433834075928,924.5185012817383
258.9784469604492,926.1121597290039
253.1067657470703,927.2512664794922
247.16176414489746,927.8992233276367
241.1826934814453,927.9478225708008
235.23915481567383,928.5501556396484
229.26077842712402,928.7458419799805
223.28178215026855,928.5481719970703
217.32657718658447,927.9856109619141
211.415545463562,927.0700607299805
205.56815147399902,925.8078689575195
199.80542182922363,924.2038955688477
194.14791202545166,922.2612152099609
188.61452865600586,919.988655090332
183.22374439239502,917.3947448730469
177.99346160888672,914.4917831420898
172.94616985321045,911.281852722168
168.23950672149658,907.5931701660156
163.95926475524902,903.4173049926758
160.1182632446289,898.8334045410156
156.70587730407715,893.9219055175781
153.699481010437,888.7505493164062
151.0735845565796,883.37646484375
148.7947883605957,877.8460693359375
146.83471393585205,872.1941757202148
145.16723918914795,866.4491500854492
143.77038288116455,860.6324157714844
142.6253252029419,854.7603378295898
141.72025108337402,848.8480911254883
141.05206108093262,842.9028167724609
140.63407039642334,836.934928894043
141.61180782318115,831.1571731567383
143.81351470947266,825.59375
146.59044075012207,820.3099708557129
149.59957695007324,815.1382179260254
153.14616870880127,810.3319511413574
156.83790111541748,805.6241226196289
161.08903312683105,801.4395294189453
165.5464391708374,797.4482421875
171.21402835845947,795.572509765625
176.91243839263916,793.7510795593262
182.78273105621338,792.7257347106934
188.72635650634766,792.0436096191406
194.66983318328857,791.448070526123
200.5969696044922,792.2613639831543
206.52406883239746,793.0746078491211
212.06202697753906,794.9814834594727
217.1697702407837,798.0967445373535
222.02278900146484,801.5513076782227
226.4384765625,805.5873260498047
230.8546848297119,809.6237907409668
234.17413711547852,814.5946502685547
237.45842933654785,819.5954132080078
239.96381950378418,824.9088478088379
241.0555419921875,830.7920837402344
242.147066116333,836.6741790771484
242.95574760437012,842.5952033996582
243.48701667785645,848.5542144775391
243.14967346191406,854.4210357666016
241.37126350402832,860.1335296630859
239.35461807250977,865.7284927368164
235.91294860839844,870.6230316162109
232.4714527130127,875.5172729492188
228.23431777954102,879.6421585083008
223.4597520828247,883.2479248046875
218.6474847793579,886.7969589233398
213.52204990386963,889.8823165893555
208.31428146362305,892.8033294677734
202.78270816802979,895.0844192504883
197.13169479370117,896.7200317382812
191.1505537033081,896.5873260498047
188.21136569976807,898.108283996582
192.47063064575195,902.2878189086914
197.50377655029297,905.5069732666016
202.99085426330566,907.8782196044922
208.74170684814453,909.5138320922852
214.635666847229,910.5245971679688
220.59683513641357,911.0074157714844
226.578782081604,911.0466918945312
232.55084800720215,910.7102661132812
238.49664306640625,910.0541763305664
244.42416381835938,909.2390975952148
250.3657684326172,908.5442276000977
256.3217296600342,907.9826583862305
262.2856750488281,907.5151138305664
268.2360324859619,906.9022674560547
273.91609382629395,905.1332550048828
278.44544410705566,901.2692184448242
282.1340274810791,896.5620346069336
285.5796890258789,891.6706695556641
288.97796630859375,886.7466735839844
292.38591384887695,881.828727722168
295.8227481842041,876.9310150146484
299.19300651550293,871.9895629882812
302.0901165008545,866.7582015991211
304.48117446899414,861.2759094238281
306.39454650878906,855.609733581543
307.86737632751465,849.8122901916504
308.9400806427002,843.9272689819336
309.6513900756836,837.9876976013184
310.0408535003662,832.0182228088379
310.1391181945801,826.0369453430176
309.9775505065918,820.0572547912598
309.57992935180664,814.0877799987793
308.9683723449707,808.1372985839844
308.1608066558838,802.2092819213867
307.17297744750977,796.3085899353027
306.01656341552734,790.4385948181152
304.70101165771484,784.6026191711426
303.2328681945801,778.803539276123
301.61391830444336,773.0436859130859
299.8391284942627,767.3307456970215
297.88866233825684,761.6758766174316
296.655704498291,755.821403503418
295.422945022583,749.9678230285645
294.19003677368164,744.1135482788086
292.9572525024414,738.2598686218262
291.7242202758789,732.4050979614258
290.49123764038086,726.5504760742188
289.25818061828613,720.6956062316895
288.02524757385254,714.8412322998047
286.7923641204834,708.9870567321777
285.5593318939209,703.1321868896484
284.3263988494873,697.2778625488281
283.0934410095215,691.4232902526855
281.8604335784912,685.5685691833496
280.62742614746094,679.7139472961426
279.3945426940918,673.8597717285156
278.16156005859375,668.0051498413086
276.9285774230957,662.1505279541016
275.6956443786621,656.2962036132812
274.4627113342285,650.4418296813965
273.22962951660156,644.5867118835449
271.9967460632324,638.7326354980469
270.76383781433105,632.878360748291
269.53087997436523,627.0238876342773
268.29804611206055,621.1699600219727
267.0651378631592,615.3157348632812
265.83218002319336,609.4612121582031
264.59914779663086,603.6063423156738
263.36628913879395,597.7524147033691
262.13345527648926,591.8984375
260.90049743652344,586.0439643859863
259.6675148010254,580.1893424987793
258.434606552124,574.3351669311523
257.2015495300293,568.4801483154297
255.96859169006348,562.625675201416
254.7356834411621,556.7714500427246
253.50287437438965,550.9176712036133
252.27001571655273,545.0636444091797
251.03718185424805,539.2097663879395
249.80412483215332,533.3547973632812
248.57111740112305,527.5000762939453
247.3382339477539,521.6459007263184
246.10512733459473,515.7907333374023
244.87219429016113,509.9363098144531
243.63943481445312,504.08277893066406
242.40655136108398,498.228702545166
241.17369270324707,492.37462615966797
239.9405860900879,486.5194091796875
238.7077522277832,480.6655807495117
237.4748191833496,474.8111572265625
236.24176216125488,468.95623779296875
235.00887870788574,463.1020622253418
233.77611923217773,457.2485809326172
232.54318618774414,451.39415740966797
231.31035232543945,445.5403289794922
230.0774440765381,439.6860046386719
228.84453582763672,433.831729888916
227.61152839660645,427.97705841064453
226.37868213653564,422.1230812072754
225.14568710327148,416.26845932006836
223.91263008117676,410.41349029541016
222.67959785461426,404.5586452484131
221.4466896057129,398.70439529418945
220.21390533447266,392.8506908416748
218.98077392578125,386.9954242706299
217.7477912902832,381.1408271789551
216.5148582458496,375.2864284515381
215.28170204162598,369.4310131072998
214.04874420166016,363.57656478881836
212.81595993041992,357.7228603363037
211.58285331726074,351.86764335632324
210.34989547729492,346.0131950378418
209.11696243286133,340.1587715148926
207.88401699066162,334.30434799194336
206.65098476409912,328.4495277404785
205.4180393218994,322.59515380859375
204.18523025512695,316.7412757873535
202.95227241516113,310.8868522644043
201.71924018859863,305.031982421875
200.48638153076172,299.1779556274414
199.253436088562,293.3235321044922
198.02061462402344,287.4697036743164
196.78765678405762,281.61523056030273
195.55474853515625,275.7609558105469
194.3216667175293,269.9059371948242
193.08880805969238,264.0518608093262
191.85577583312988,258.1970405578613
190.62283039093018,252.3426170349121
189.38983535766602,246.48794555664062
188.1569766998291,240.63391876220703
186.9240312576294,234.7794952392578
186.92709350585938,228.81817817687988
187.19545555114746,222.84157466888428
187.51373100280762,216.86738872528076
187.87859725952148,210.89508724212646
188.28969478607178,204.92676544189453
188.74873447418213,198.9609603881836
189.25703048706055,192.9999532699585
189.81722354888916,187.04374408721924
190.43249988555908,181.09317588806152
191.1103105545044,175.14891815185547
191.85348224639893,169.2127685546875
192.67278861999512,163.28672313690186
193.5752592086792,157.37283992767334
194.57349014282227,151.47317695617676
195.6825819015503,145.59447860717773
196.92445373535156,139.74249744415283
198.3258352279663,133.92578792572021
199.92877960205078,128.1624755859375
201.79004383087158,122.47750473022461
204.00758266448975,116.92256164550781
206.74360847473145,111.60577964782715
